Textbox24,Textbox28
State: Karnataka     District : Kolar           Block : All Blocks    Year : All Years            Batch : All Batches            Collaboration : All Collaborations           Status : All Status         Loan Number: Not Available   Scheme : PMGSY 1   Sub Scheme : All,Note : All Costs are in Lakhs and All Lengths are in Kms.

Textbox1,Textbox8,Textbox3,Textbox5,Textbox7,Textbox11,Textbox18,Textbox26,Textbox9,Textbox23,Textbox47,Textbox53,Textbox56,Textbox59,Textbox63,Textbox66,Textbox27,Textbox2,MAST_DISTRICT_NAME,MAST_DISTRICT_NAME1,MAST_BLOCK_NAME,IMS_PACKAGE_ID1,IMS_YEAR,WORK_TYPE,ROAD_NAME,IMS_UPGRADE_CONNECT,HABS,CN_ROAD,CNHABS,SANC_AMT,STATE_SHARE,ROAD_LENGTH1,BRIDGE_LENGTH,LENGTH_COMPLETED1,IMS_PAYMENT_MADE1,PROPOSAL_STATUS1,MAST_FUNDING_AGENCY_NAME,CONT_NAME1,MAINT_AMT,COMPLETION_DATE,Textbox30,Textbox46,Textbox49,Textbox17,Textbox21,LENGTH_COMPLETED,Textbox55,Textbox68
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,30,Kolar ,DPIU Of Kolar,Bangarpet,KN1995,2009 - 2010,ROAD,Vijayanagar - T-01,Upgarde,,KV Road to Mulbagal Taluk Border via Taliapalli,,31.42,0.00,1.060,0.000,1.060,38.57,Completed,Regular PMGSY,Sri N.Venkata KrishnaReddy [27 Aug 2009],2.16,Financial: 04-10-2010/ Physical: 31-05-2010,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,31,Kolar ,DPIU Of Kolar,Bangarpet,KN1996,2009 - 2010,ROAD,Devirahalli - T-02,Upgarde,"Devarahalli [ 263487], Kangandlahalli [ 502585], Kannuru [ 505685], Thimmapura [ 1050449]",KV Road to Mulbagal Taluk Border via Taliapalli,,236.31,0.00,8.430,0.000,8.430,282.70,Completed,Regular PMGSY,C Narayanaswamy [07 Sep 2009],17.20,Financial: 23-06-2010/ Physical: 31-05-2010,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,32,Kolar ,DPIU Of Kolar,Bangarpet,KN1997,2009 - 2010,ROAD,Kondenahalli - T-08,Upgarde,"Kondanahalli [ 577054], Sontiganahalli [ 1007310], Srirangabandahali [ 1011083]",Bangarapet  kamusamudra Road to KGF via kethaganahalli,"Appenahalli [ 42750]  { 346} , Kethaganahalli [ 536096]  { 443} , Ukkarahalli [ 1071038]  { 373} ",167.33,0.00,5.670,0.000,5.670,175.54,Completed,Regular PMGSY,B.H.RAMAKRISHNAPPA GOWDA [14 Aug 2009],11.57,Financial: 25-10-2010/ Physical: 31-08-2010,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,33,Kolar ,DPIU Of Kolar,Bangarpet,KN1998,2009 - 2010,ROAD,Sampangipura - T-08,Upgarde,,Bangarapet -kolara road to sompangipura via maragal,Maragal [ 678927]  { 1487} ,159.40,0.00,5.430,0.000,5.430,187.25,Completed,Regular PMGSY,V NARAYANASWAMY [09 Sep 2009],11.08,Financial: 16-01-2012/ Physical: 30-09-2011,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,34,Kolar ,DPIU Of Kolar,Kolar,KN1901,2000 - 2001,ROAD,Urati-Agrahara village to Muthukadahalli,Upgarde,"Ammanallur [ 33884], Bellahalli [ 123140], Chaldiganahalli [ 195615], Channasandra [ 205269], Urati Agrahara [ 1077325]",Manigatta Road to Nayakarahalli (via) Guliganahalli Thondala,Thondala [ 1052607]  { 602} ,27.05,0.00,2.750,0.000,2.750,27.91,Completed,Regular PMGSY,Karnataka Land Army Corporation [26 Nov 2001],0.00,Financial: 01-04-2005/ Physical: 31-03-2003,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,35,Kolar ,DPIU Of Kolar,Kolar,KN1903,2000 - 2001,ROAD,Beglihosahalli to Ammerahalli and to join Koragondahalli Mangasandra road,Upgarde,"Ammerahalli [ 34152], Begli Hosahalli [ 119416], Chatrakodihalli [ 209091]",Manigatta Road to Nayakarahalli (via) Guliganahalli Thondala,Thondala [ 1052607]  { 602} ,24.35,0.00,2.350,0.000,2.350,23.20,Maintenance,Regular PMGSY,Ramky Engineers Pvt Ltd [31 Aug 2001],0.00,Financial: 15-07-2007/ Physical: 31-12-2003,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,36,Kolar ,DPIU Of Kolar,Kolar,KN1904,2001 - 2002,ROAD,Kolar Manighatta rd.  to Muduvadi kothamangala ,Upgarde,"Gooliganahalli [ 371104], Pare Hosahalli [ 824986], Thondala [ 1052607]",Manigatta Road to Nayakarahalli (via) Guliganahalli Thondala,Thondala [ 1052607]  { 602} ,31.19,0.00,8.800,0.000,8.800,95.53,Completed,Regular PMGSY,V  Krishna Reddy [23 Oct 2002],0.00,Financial: 31-03-2006/ Physical: 31-03-2006,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,37,Kolar ,DPIU Of Kolar,Kolar,KN1905,2001 - 2002,ROAD,K.S Road  to Garudanahalli,Upgarde,Garudanahalli [ 349641],Manigatta Road to Nayakarahalli (via) Guliganahalli Thondala,Thondala [ 1052607]  { 602} ,15.71,0.00,1.400,0.000,1.400,11.10,Completed,Regular PMGSY,V NARAYANASWAMY [23 Oct 2002],0.00,Financial: 30-03-2006/ Physical: 31-01-2007,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,38,Kolar ,DPIU Of Kolar,Kolar,KN1905,2001 - 2002,ROAD,K.S. Road  to B.B. Road ,Upgarde,"Hoohalli [ 425588], Joohalli [ 470448]",Manigatta Road to Nayakarahalli (via) Guliganahalli Thondala,Thondala [ 1052607]  { 602} ,20.55,0.00,2.920,0.000,2.920,17.97,Completed,Regular PMGSY,V NARAYANASWAMY [23 Oct 2002],0.00,Financial: 30-03-2006/ Physical: 31-01-2007,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,39,Kolar ,DPIU Of Kolar,Kolar,KN1905,2001 - 2002,ROAD,NH-4  to Kodiramasandra,Upgarde,"Kallipura [ 491724], Kodiramasandra [ 569361]",Manigatta Road to Nayakarahalli (via) Guliganahalli Thondala,Thondala [ 1052607]  { 602} ,11.05,0.00,1.000,0.000,1.000,12.10,Completed,Regular PMGSY,V NARAYANASWAMY [23 Oct 2002],0.00,Financial: 30-03-2006/ Physical: 31-01-2007,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,40,Kolar ,DPIU Of Kolar,Kolar,KN1908,2001 - 2002,ROAD,NH-4  to Basavanatha,Upgarde,Basavanatta [ 110889],Manigatta Road to Nayakarahalli (via) Guliganahalli Thondala,Thondala [ 1052607]  { 602} ,6.31,0.00,0.900,0.000,0.900,6.36,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,41,Kolar ,DPIU Of Kolar,Kolar,KN1911,2003 - 2004,ROAD,NH-4,Upgarde,Besthenahalli [ 127190],Manigatta Road to Nayakarahalli (via) Guliganahalli Thondala,Thondala [ 1052607]  { 602} ,43.50,0.00,1.550,0.000,1.550,38.39,Completed,Regular PMGSY,V  Krishna Reddy [11 Mar 2004],1.18,Financial: 20-05-2006/ Physical: 31-05-2006,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,42,Kolar ,DPIU Of Kolar,Kolar,KN1911,2003 - 2004,ROAD,Shapur,Upgarde,Hollamballi [ 424995],"KV Road to Shapura Road (via) Patna, Agrahara Somarasanahalli, Nandamballi",Nandamballi [ 756187]  { 852} ,15.39,0.00,1.350,0.000,1.350,15.03,Completed,Regular PMGSY,V  Krishna Reddy [11 Mar 2004],1.02,Financial: 20-05-2006/ Physical: 31-05-2006,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,43,Kolar ,DPIU Of Kolar,Kolar,KN1911,2003 - 2004,ROAD,K S Road,Upgarde,Seepura [ 967991],"Kolar-Tekal Road to Mageri (via) Chatrakodihalli, Beglibenajenahalli, Chinnenahalli Cholagatta","Begli Benjanahalli [ 119414]  { 613} , chinnenahali [ 227031]  { 32} , Cholagatta [ 231316]  { 930} ",11.00,0.00,0.700,0.000,0.700,10.97,Completed,Regular PMGSY,V  Krishna Reddy [11 Mar 2004],0.53,Financial: 20-05-2006/ Physical: 31-05-2006,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,44,Kolar ,DPIU Of Kolar,Kolar,KN1919,2005 - 2006,ROAD,"B.B. road  - Rachapura via Jambapura, Madanahalli, Shettivarahalli, Balagere",Upgarde,"Balagere [ 78192], Jambapura [ 448209], Madanahalli [ 636748], Shettivarahalli [ 981382]",Manigatta Road to Nayakarahalli (via) Guliganahalli Thondala,Thondala [ 1052607]  { 602} ,88.00,0.00,6.510,0.000,6.510,82.35,Maintenance,Regular PMGSY,Karnataka Land Army Corporation [14 Jun 2006],8.09,Financial: 19-11-2010/ Physical: 31-05-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,45,Kolar ,DPIU Of Kolar,Kolar,KN1927A,2006 - 2007,ROAD,"urati Agrahara - Muthukadahalli via Channasandra, Bellahalli, Chaldiganahalli, ammerahalli",Upgarde,Karenahalli [ 512995],VH Road to Channappanahalli Naganala,Channappaihnahalli [ 205208]  { 791} ,84.25,0.00,4.800,0.000,4.800,154.28,Completed,Regular PMGSY,C Narayanaswamy [24 Nov 2008],5.97,Financial: 22-05-2009/ Physical: 31-05-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,46,Kolar ,DPIU Of Kolar,Kolar,KN1927B,2006 - 2007,ROAD,Beglihosahalli - Ammerahalli,Upgarde,Begli [ 119413],Bangarpet Vakkalere Road,"Markandapura [ 681426]  { 249} , Seegahalli [ 967583]  { 184} , Vadagere [ 1082057]  { 864} ",7.43,0.00,0.550,0.000,0.550,11.89,Completed,Regular PMGSY,J.V. Ekambareshwara [19 Nov 2008],0.69,Financial: 21-03-2009/ Physical: 28-02-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,47,Kolar ,DPIU Of Kolar,Kolar,KN1953,2006 - 2007,ROAD,Kondasandra - Muduvadi,Upgarde,"Chikka Kurubarahalli [ 221951], Dadireddyhalli [ 239869], Gattihalli [ 350251], H G Hosur [ 389914], Holur [ 425055], Jaderi [ 438491], Jannapalli [ 454038], Thotliganahalli [ 1053673]",Muduvadi Kotthamangala Road,"Gangarasanahalli [ 343843]  { 315} , Itharasanahalli [ 437011]  { 887} ",320.75,0.00,13.050,0.000,13.050,288.50,Completed,Regular PMGSY,V  Krishna Reddy [21 May 2007],19.55,Financial: 23-12-2009/ Physical: 31-03-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,48,Kolar ,DPIU Of Kolar,Kolar,KN1991,2008 - 2009,ROAD,Kerenahalli - T14,Upgarde,Raghupathi Hosahalli [ 886455],"KS Road to BC Road (via) Ragupathi Hosahalli, R.Agrahara, Kyalanur Padiganahalli","Karenahalli [ 512995]  { 485} , Raghupathi Hosahalli [ 886455]  { 202} ",147.57,0.00,5.170,0.000,5.170,161.32,Completed,Regular PMGSY,V.E. Ramachandra [10 Dec 2008],9.93,Financial: 28-08-2009/ Physical: 31-08-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,49,Kolar ,DPIU Of Kolar,Kolar,KN1992,2008 - 2009,ROAD,Jannagatha - L085,Upgarde,Janaghatta [ 451676],Gowdahalli to SH 05,"Bommasandra [ 174256]  { 222} , Jangamagurjenahalli [ 453004]  { 498} , Kallur [ 492089]  { 714} ",63.43,0.00,2.520,0.000,2.520,72.89,Completed,Regular PMGSY,K S SRINIVAS [11 Dec 2008],4.84,Financial: 16-04-2010/ Physical: 28-02-2010,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,50,Kolar ,DPIU Of Kolar,Kolar,KN1993,2008 - 2009,ROAD,Vanarasi - T07,Upgarde,"Gottihalli [ 377187], Kakinatha [ 484562]","Muduvadi to Totti (via) Vanarasi, Kithandur",Kinthandur [ 564917]  { 810} ,298.40,0.00,10.810,0.000,10.810,394.25,Completed,Regular PMGSY,G Chandre Gowda [02 Mar 2009],20.77,Financial: 23-06-2010/ Physical: 31-03-2010,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,51,Kolar ,DPIU Of Kolar,Kolar,KN1994,2008 - 2009,ROAD,Shettihalli - T14,Upgarde,"Medihalli [ 691180], Naganala [ 741996], Settihalli [ 973768]","KS Road to KS Road (via) Medihala, Naganahala, Settihalli, Girijampet","Madivala [ 641873]  { 1821} , Naganala [ 741996]  { 907} , Settihalli [ 973768]  { 810} ",114.51,0.00,4.310,0.000,4.310,127.90,Completed,Regular PMGSY,SONNE GOWDA [11 Dec 2008],8.28,Financial: 20-08-2009/ Physical: 31-07-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,52,Kolar ,DPIU Of Kolar,Malur,KN1903,2000 - 2001,ROAD,Malur-Masti road to Kolar Malur-hosur road,Upgarde,"Mangapura [ 671600], Purasanahalli [ 873008], Rampura [ 906768], Sonnappanahatti [ 1006934], Thalakunte [ 1044117]",Veerakaputhra to Karamangala,"Karadagurki [ 509180]  { 503} , Urugurki [ 1077782]  { 249} ",57.64,0.00,7.800,0.000,7.800,49.11,Maintenance,Regular PMGSY,Ramky Engineers Pvt Ltd [31 Aug 2001],0.00,Financial: 15-07-2007/ Physical: 31-12-2003,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,53,Kolar ,DPIU Of Kolar,Malur,KN1908,2001 - 2002,ROAD,Kolar-Malur-Hosur rd.  to Tekal Kolar Road,Upgarde,"Anepura [ 38557], Chavvenahalli [ 211869], Chinnapaganahalli [ 226507], Hijavanahalli [ 421461], Nakkanahalli [ 752708]",Veerakaputhra to Karamangala,"Karadagurki [ 509180]  { 503} , Urugurki [ 1077782]  { 249} ",48.16,0.00,7.100,0.000,7.100,48.55,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,54,Kolar ,DPIU Of Kolar,Malur,KN1908,2001 - 2002,ROAD,K.M.H. Road  to Gonur Koppa ,Upgarde,"Chalaganahalli [ 195399], Channigarayapura [ 205338], Gonurkoppa [ 370971], Minisandra [ 702504]",Veerakaputhra to Karamangala,"Karadagurki [ 509180]  { 503} , Urugurki [ 1077782]  { 249} ",41.92,0.00,4.900,0.000,4.900,41.87,Maintenance,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,55,Kolar ,DPIU Of Kolar,Malur,KN1908,2001 - 2002,ROAD,K.M.H. Road  to Kanivenahalli ,Upgarde,"Kanivenahalli [ 503690], Maliyappanahalli [ 661749]",Veerakaputhra to Karamangala,"Karadagurki [ 509180]  { 503} , Urugurki [ 1077782]  { 249} ",25.66,0.00,3.200,0.000,3.200,25.86,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,56,Kolar ,DPIU Of Kolar,Malur,KN1911,2003 - 2004,ROAD,Araleri,Upgarde,"Chakanahalli [ 193165], Hulkoor [ 428146]",Veerakaputhra to Karamangala,"Karadagurki [ 509180]  { 503} , Urugurki [ 1077782]  { 249} ",30.53,0.00,2.880,0.000,2.880,32.12,Completed,Regular PMGSY,V  Krishna Reddy [11 Mar 2004],2.17,Financial: 20-01-2006/ Physical: 31-05-2006,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,57,Kolar ,DPIU Of Kolar,Malur,KN1911,2003 - 2004,ROAD,Dodinaikanadoddi Road,Upgarde,Voppachanahalli [ 1100213],M M Road to Indumangala,Indumangala [ 433841]  { 728} ,13.10,0.00,1.250,0.000,1.250,12.71,Completed,Regular PMGSY,V  Krishna Reddy [11 Mar 2004],0.95,Financial: 20-01-2006/ Physical: 31-05-2006,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,58,Kolar ,DPIU Of Kolar,Malur,KN1911,2003 - 2004,ROAD,KMH Road,Upgarde,Doddakadathur [ 305459],Lakkur to Chickathirupathi,"Jagadenahalli [ 439323]  { 521} , Lakkasandra [ 615626]  { 150} ",17.00,0.00,1.800,0.000,1.800,17.91,Completed,Regular PMGSY,V  Krishna Reddy [11 Mar 2004],1.36,Financial: 20-01-2006/ Physical: 31-05-2006,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,59,Kolar ,DPIU Of Kolar,Malur,KN1919,2005 - 2006,ROAD,Baragur - Kolar Taluk Border - Tamilnadu Border (KMH road T04),Upgarde,"Arasanahalli [ 44240], Baraguru [ 97851], Dommalur [ 308336], Hulimangala [ 428083], Hulimangala Hosakote [ 428084], Pura [ 870854], Seethanayakanahalli [ 968279]",M.M road to Tharalakki,"A Upparahalli [ 7723]  { 157} , Nallandahalli [ 754098]  { 454} , Rajenahalli [ 892539]  { 1258} ",120.25,0.00,8.000,0.000,8.000,120.28,Maintenance,Regular PMGSY,Karnataka Land Army Corporation [14 Jun 2006],9.94,Financial: 07-03-2011/ Physical: 31-05-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,60,Kolar ,DPIU Of Kolar,Malur,KN1941,2006 - 2007,ROAD,Karinayakanahalli - T-03,Upgarde,"Abbenahalli [ 9162], Bavanahalli [ 115795], Harohalli [ 413570], Karinaikanahalli [ 514196]",Veerakaputhra to Karamangala,"Karadagurki [ 509180]  { 503} , Urugurki [ 1077782]  { 249} ",192.20,0.00,11.610,0.000,11.610,194.97,Completed,Regular PMGSY,S Chandraiaha [30 May 2007],17.04,Financial: 28-07-2009/ Physical: 30-06-2009,Total,"11,790.51",0.00,614.290,0.000,614.530,"12,574.87",819.54
