Textbox24,Textbox28
State: Karnataka     District : Tumkur           Block : All Blocks    Year : All Years            Batch : All Batches            Collaboration : All Collaborations           Status : All Status         Loan Number: Not Available   Scheme : PMGSY 3   Sub Scheme : All,Note : All Costs are in Lakhs and All Lengths are in Kms.

Textbox1,Textbox8,Textbox3,Textbox5,Textbox7,Textbox11,Textbox18,Textbox26,Textbox9,Textbox23,Textbox47,Textbox53,Textbox56,Textbox59,Textbox63,Textbox66,Textbox27,Textbox2,MAST_DISTRICT_NAME,MAST_DISTRICT_NAME1,MAST_BLOCK_NAME,IMS_PACKAGE_ID1,IMS_YEAR,WORK_TYPE,ROAD_NAME,IMS_UPGRADE_CONNECT,HABS,CN_ROAD,CNHABS,SANC_AMT,STATE_SHARE,ROAD_LENGTH1,BRIDGE_LENGTH,LENGTH_COMPLETED1,IMS_PAYMENT_MADE1,PROPOSAL_STATUS1,MAST_FUNDING_AGENCY_NAME,CONT_NAME1,MAINT_AMT,COMPLETION_DATE,Textbox30,Textbox46,Textbox49,Textbox17,Textbox21,LENGTH_COMPLETED,Textbox55,Textbox68
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,32,Tumkur ,DPIU Of Tumkur,Pavagada,KN25156,2019 - 2020,ROAD,"MRL07-Bellibatlu to chikkathimmanahatti via thimlapura,nidagallu,devrayanaroppa.",Upgarde,"Bellibatlu [ 123240], Chikkathimmanahatti [ 222632], Devarayanaroppa [ 263653], Doddahalli [ 305407], Doddahallicross [ 305410], Doddenahalli [ 305759], Doddenahalli A K C [ 305765], Giddayanaroppa [ 361316], Hottebommanahalli [ 427054], Kadirehalli [ 479630], Kadrihalli Bovicolony [ 480071], Kodigehalli [ 569109], Kyathaganahalli [ 610588], Kyathaganahalli Bovicolony [ 610589], Kyathaganahalli Gollarahatti [ 610590], Nidhagal [ 782237], Rangasamudra AKC [ 909826], Rangasamudra [ 909823], Rangasumdra JHC [ 909850], Shailapura [ 976174], Shialapura AKC [ 981535], Shyalapura JHC [ 987074], Thimmapura [ 1050452]","Bellibatlu to chikkathimmanahatti via thimlapura,nidagallu,devrayanaroppa.",,524.91,210.48,9.230,0.000,9.230,521.22,Maintenance,Regular PMGSY,"A S R Constructions [21 Jul 2020], A S R Constructions [21 Jul 2020]",54.33,Financial: 23-09-2022/ Physical: 03-06-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,33,Tumkur ,DPIU Of Tumkur,Pavagada,KN25157,2019 - 2020,ROAD,"MRL09-Y.N Hosakote to SH-03 via R.D Roppa,Dalavaihalli,Bheemanakunte,Thimmanahalli",Upgarde,"Dalavaihally [ 244617], Dalavay halli Gollarahatti [ 244634], Dalavayihalli [ 244635], J Accammanahalli [ 437585], Nagalpura Cross [ 741790], R D Koppa [ 883306]","Y.N Hosakote to SH-03 via R.D Roppa,Dalavaihalli,Bheemanakunte,Thimmanahalli",,343.02,139.79,8.130,0.000,8.130,300.05,Maintenance,Regular PMGSY,"H.NARAYANAPPA [21 Aug 2020], H.NARAYANAPPA [21 Aug 2020]",47.86,Financial: 24-05-2024/ Physical: 30-09-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,34,Tumkur ,DPIU Of Tumkur,Sira,KN25158,2019 - 2020,ROAD,MRL05-Dwaranakunte to S.A Road via Nidhaghatta,Upgarde,"Bejjihalli [ 120491], Bejjihally G hatti [ 120492], Chikkabanagere [ 221985], Dodda Hulikunte [ 428061], Doddabanagere [ 305270], Dwarakunte [ 320024], Dwaranakunte [ 1351888], Hosur [ 426903], Kotti [ 588001], Lakkavanahalli G Hatti [ 615641], Nejayanthi [ 777021], Nidagatte [ 782156], Yanjalagere [ 1109362]",Dwaranakunte to S.A Road via Nidhaghatta,,353.74,143.95,5.190,0.000,0.000,170.80,Progress,Regular PMGSY,"C.R.Harish [19 Jun 2020], C.R.Harish [19 Jun 2020]",29.70,Financial: -/ Physical: -,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,35,Tumkur ,DPIU Of Tumkur,Sira,KN25159,2019 - 2020,ROAD,"MRL16-Doddagulla to Kallambella Bangalow via Kallipalya,Ganganahalli gollarahatti",Upgarde,"Ajjenahalli [ 20293], Balenahalli [ 80383], Bhupasandra [ 157848], Chikkagula [ 222127], Chinnappanahalli [ 226629], Doddagula [ 1384560], Ganganahalli [ 343240], Gangnahally [ 344418], Ganjalagunte [ 345153], Ganjalagunte [ 345154], Ganjalagunte G Hatti [ 345155], Kallambela [ 491064], Kallambella Bangalow [ 491065], Kallipalya [ 491666], Mayasandra [ 690189], Rathnasandra [ 915566], Thaggihalli [ 1042458], Uddaiahnapalya [ 1069294]","Doddagulla to Kallambella Bangalow via Kallipalya,Ganganahalli gollarahatti",,331.69,135.11,6.690,0.000,6.690,303.08,Maintenance,Regular PMGSY,"M/s Ganapathi Stone Crusher  [21 Aug 2020], M/s Ganapathi Stone Crusher  [21 Aug 2020]",37.95,Financial: -/ Physical: 26-07-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,36,Tumkur ,DPIU Of Tumkur,Sira,KN25160,2019 - 2020,ROAD,"MRL18-SH-84 to Chikkagrahara via yaramadanahally,punajihally,Malanahally",Upgarde,"Basavanahalli [ 110808], Battaganahalli [ 114767], Benche [ 124545], Chikka Agrahara [ 221914], Chikkanahalli [ 222426], Chikkanahally V Hatty [ 222452], Dodda Agrahara [ 305220], Maddipalya [ 638217], Mallanahalli [ 663027], Obalahalli [ 793175], Punajihally [ 1384536], Sangaiahnapalya [ 948733], Yaramadanahalli [ 1109506], Yaramadanahalli G [ 1109507]","SH-84 to Chikkagrahara via yaramadanahally,punajihally,Malanahally",,644.42,262.24,9.540,0.000,8.877,546.57,Maintenance,Regular PMGSY,"M/s Ganapathi Stone Crusher  [21 Aug 2020], M/s Ganapathi Stone Crusher  [21 Aug 2020]",54.60,Financial: -/ Physical: 06-05-2024,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,37,Tumkur ,DPIU Of Tumkur,Sira,KN25161,2019 - 2020,ROAD,"MRL01-NH-234 to Ramalingapura-Sakshihalli MDR via Balapura,Durgowanahatti",Upgarde,"Balapura [ 79205], Bukkapatna [ 185041], Durgajjanahatty [ 318216], Kyathadevarahatti [ 610586], Ramalingapura [ 899573], Sakshihalli [ 940156], vaddarahatti [ 1351807]","NH-234 to Ramalingapura-Sakshihalli MDR via Balapura,Durgowanahatti",,309.40,125.94,5.100,0.000,4.860,298.49,Progress,Regular PMGSY,"C.R.Harish [19 Jun 2020], C.R.Harish [19 Jun 2020]",27.47,Financial: -/ Physical: -,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,38,Tumkur ,DPIU Of Tumkur,Tiptur,KN25139,2019 - 2020,ROAD,"MRL14-YT Road to SH 47 Via Honnenahally, Bochihally, Sugur, and Mathigatta",Upgarde,"Bajaguru [ 74883], Ballekere [ 82640], Bochihally [ 171333], Honnenahalli [ 425493], Hunaseghatta [ 428511], Kaidala Gate [ 1356902], Kodihally N Kere [ 1356924], Mallasandra [ 663324], Matjigatta [ 687453], N Gattakaval [ 736198], Nonavinakere [ 788575], Sugur [ 1013292], Vaddaramallenahalli [ 1083074]","YT Road to SH 47 Via Honnenahally, Bochihally, Sugur, and Mathigatta",,400.54,162.58,5.570,0.000,5.100,377.92,Maintenance,Regular PMGSY,"BMRG PROJECTS INDIA PRIVATE LIMITED [04 Aug 2020], BMRG PROJECTS INDIA PRIVATE LIMITED [04 Aug 2020]",32.77,Financial: 28-05-2024/ Physical: 30-10-2021,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,39,Tumkur ,DPIU Of Tumkur,Tiptur,KN25140,2019 - 2020,ROAD,"MRL05-NH 206 to Kotigehally Via  Kuppuru, Shettihally, Ballekatte, Uppinahally and Ginikikere. ",Upgarde,"Ayarahally [ 54985], Ballekatte [ 82630], Budubudike colony [ 184587], Byrapuraa [ 187855], G Hatti [ 332101], Ginikikere [ 361948], gollarhatti [ 369520], Harijan Colony [ 1356926], Jayanthigrama [ 459209], Kadushettihally [ 480293], Kallushettihally Ak Colony [ 1356911], Kallushetty halli [ 492160], Karadalu [ 509191], Karadi [ 509258], Kattehally [ 526295], Kondligatta [ 577723], Kuppalu [ 602754], Kuppuru [ 1357354], Madivalara Colony [ 1357361], Madlehally [ 642077], Mallenhally [ 663528], Maruthibadavane [ 1356925], Medlehalli J H C [ 691181], Shettihally [ 981361], Shivalinganapalya [ 984331], Siddlehally [ 988753], uppinahalli [ 1076908]","NH 206 to Kotigehally Via  Kuppuru, Shettihally, Ballekatte, Uppinahally and Ginikikere. ",,330.95,134.36,5.750,0.000,5.750,345.57,Maintenance,Regular PMGSY,"BMRG PROJECTS INDIA PRIVATE LIMITED [04 Aug 2020], BMRG PROJECTS INDIA PRIVATE LIMITED [04 Aug 2020], BMRG PROJECTS INDIA PRIVATE LIMITED [01 Aug 2020]",33.83,Financial: 29-01-2022/ Physical: 31-12-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,40,Tumkur ,DPIU Of Tumkur,Tiptur,KN25141,2019 - 2020,ROAD,"MRL16-Bommenahally to Halkurki via Kalammanagudda, Bommenahally L.Thandya, Lambanitandya,  Muddenahalli Thandya,and Muddenahalli. H",Upgarde,"Baluvaneralu [ 83985], Bommenahalli [ 174297], Bommenahalli Colony [ 1356830], Bommenahalli L Tandya [ 174322], Dasanakatte [ 252943], Devarahatti [ 1356843], Gowdanakattee [ 379152], Halkurike [ 394153], Heblaiahnahatti [ 1356844], Hosahalli [ 426116], Hosahalli Palya [ 1356903], Hosur [ 426854], Lambanitandya [ 619728], Muddenahalli . H [ 1356893], Muddenahalli Thandya [ 1356894], Rangapura [ 909678], Rangapura Harijana Colony [ 1357343], Satheamanahally [ 962921], Turemandi [ 1356882], Vaderahally Jhc [ 1356837]","Bommenahally to Halkurki via Kalammanagudda, Bommenahally L.Thandya, Lambanitandya,  Muddenahalli Thandya,and Muddenahalli. H",,253.20,102.80,4.890,0.000,4.890,213.09,Maintenance,Regular PMGSY,M/S K Gowda and Company [09 Dec 2020],28.76,Financial: 09-10-2024/ Physical: 15-11-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,41,Tumkur ,DPIU Of Tumkur,Tiptur,KN25142,2019 - 2020,ROAD,"MRL02-Eachnur to Karadi Via Karadalu Sante Maidana, Kondlighatta,and Mallipatana",Upgarde,"achari palga [ 10478], Bommenahalli [ 1356827], Devarahalli [ 263483], Echanur [ 321886], Echanur kaval [ 321887], Harogatta [ 413558], Hosur [ 426851], Hulukatte [ 428331], Kaidala [ 481629], Kannugatta [ 505634], Karikere [ 513876], Koppa [ 579622], Koramarahatti [ 580145], Kottigehally [ 588015], Kurubarahalli [ 605884], Mallipatna [ 664022], Maruthi Badavane [ 1357871], Mugutihally [ 721545], Nyakenahally [ 792989], Ranganathapura [ 909493], Santhemydana [ 952460], Shivapura [ 984542], Shivapura New Extention [ 1357357]","Eachnur to Karadi Via Karadalu Sante Maidana, Kondlighatta,and Mallipatana",,500.20,203.03,6.660,0.000,6.660,506.61,Maintenance,Regular PMGSY,Sreekanteshwara Constructions Pvt. Ltd. [25 Sep 2020],39.17,Financial: 06-01-2023/ Physical: 30-06-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,42,Tumkur ,DPIU Of Tumkur,Tiptur,KN25143,2019 - 2020,ROAD,"MRL27-Kasavanahally to MDR Via H Janatha Colony, and Hullenahalli",Upgarde,"Bidarakere [ 160877], G Malleneahalli [ 332180], Gollarahatti [ 369358], H Janatha Colony [ 1356905], Haranakatte [ 398321], Honge Laxmi Kshethra [ 437589], Hullenhalli [ 428229], Kamparahalli [ 498148], Kasavanahalli Kaval [ 519283], Kasavanhalli [ 519289], Madihally [ 641739], Maragondanahally [ 678966], Mudalakoppalu [ 719758], Muddunayakanapalya [ 720151], Venkatapura [ 1094789], Vignassnthe [ 1096600], Virupakshapura [ 1098568]","Kasavanahally to MDR Via H Janatha Colony, and Hullenahalli",,390.15,158.36,5.730,0.000,5.730,330.10,Maintenance,Regular PMGSY,M/S K Gowda and Company [09 Dec 2020],33.71,Financial: 09-10-2024/ Physical: 12-07-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,43,Tumkur ,DPIU Of Tumkur,Tiptur,KN25168,2022 - 2023,ROAD,"MRL17-Halkurke to Shettikere via Halkurke Kaval, Doddikatte, and Makvalli Gollarahatti",Upgarde,"Ajjanakerepalya [ 1371881], Doddikatte [ 305831], Gollarahatti [ 369341], H Amanikere [ 389790], Halkurike [ 394153], Halkurukekaval [ 394155], hosapalya [ 426517], Makuvalli [ 657230], Makuvalli Gollarahatti [ 696772], Makuvalli palya [ 657231], Settikere [ 973780], Settikere AKC [ 973779], Settikere Thotaamane [ 973781]","Halkurke to Shettikere via Halkurke Kaval, Doddikatte, and Makvalli Gollarahatti",,616.26,248.60,8.860,0.000,8.860,834.95,Maintenance,Regular PMGSY,Sreekanteshwara Constructions Pvt. Ltd. [28 Mar 2023],50.70,Financial: -/ Physical: 28-02-2024,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,44,Tumkur ,DPIU Of Tumkur,Tiptur,KN25169,2022 - 2023,ROAD,"MRL15-Honavalli to Chikka Honavalli Gate Via Gyarghatta, Chowdenahally, Hanunthapura, and Suranahally",Upgarde,"Basappanahatti [ 1357358], chikkahonnavalli [ 222166], Chowdenahalli [ 234456], Gyaratta [ 389723], Gyragatta Bovi Colony [ 1356888], Hanumathapura [ 397563], Honnavalli [ 425406], Hosapatna [ 426534], Kodihalli Honavalli [ 1356922], Ramanahalli [ 899762], Ramanapalya [ 1356923], suranahlly [ 1019799]","Honavalli to Chikka Honavalli Gate Via Gyarghatta, Chowdenahally, Hanunthapura, and Suranahally",,383.24,155.10,4.820,0.000,5.050,516.57,Maintenance,Regular PMGSY,B R Sreekantamurthy [28 Mar 2023],27.58,Financial: -/ Physical: 28-02-2024,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,45,Tumkur ,DPIU Of Tumkur,Tumkur,KN25129,2019 - 2020,ROAD,"MRL20-NHS Road-Bommanahalli Cross ViaKurgunda,Vardnahali,Kalipalya",Upgarde,"Bommanahalli [ 174097], Chikkahonnudike [ 222170], D Koratagere [ 237777], Honnudike [ 425552], Kallipalya [ 491685], Kodihalli [ 569167], Kurugunda [ 606042], Maskal [ 683845], Ramenahalli [ 902049], Ramenahalli JHC [ 902053], Sasalu [ 961640], Vardenahalli [ 1370163]","NHS Road-Bommanahalli Cross ViaKurgunda,Vardnahali,Kalipalya",,244.84,99.41,3.768,0.000,3.768,258.84,Maintenance,Regular PMGSY,"H.NARAYANAPPA [14 Aug 2020], H.NARAYANAPPA [14 Aug 2020]",16.63,Financial: 16-10-2024/ Physical: 26-11-2021,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,46,Tumkur ,DPIU Of Tumkur,Tumkur,KN25130,2019 - 2020,ROAD,"MRL27-Bugudanahalli to NH-206 via Mudigere, Doddanaravangala and Peramanahalli",Upgarde,"A.Golahally [ 1370341], Agalagunte [ 14479], Ballapura [ 82566], Bugudanahalli A k [ 184779], Bugudanahalli [ 184778], Chikkanaravengala [ 222473], Doddanaravangala A k [ 305622], Doddanaravangala [ 305621], Kannenahalli [ 506703], Kottanahalli [ 587726], M.N.Palya [ 1370333], Mallasadra [ 663312], Mallasandra AK [ 663336], Mudigere [ 720492], Peramanahalli [ 845929], Puttanapalya [ 882474], Vakkodi Gollarahatti [ 1085407], Vakoodi [ 1085423]","Bugudanahalli to NH-206 via Mudigere, Doddanaravangala and Peramanahalli",,407.58,165.59,6.565,0.000,6.570,358.69,Maintenance,Regular PMGSY,N G RAMALINGE GOWDA [23 Sep 2020],34.27,Financial: 29-01-2022/ Physical: 25-07-2022,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,47,Tumkur ,DPIU Of Tumkur,Tumkur,KN25131,2019 - 2020,ROAD,"MRL13-Chikkathotlukere to SH33 via Bommanahalli, Beladhara, Ahobalagrahara and M.Gollahalli",Upgarde,"Ahobalaagrahara [ 18803], Amruthagiri [ 35092], Appaiahnapalya [ 42510], Appaiahnapalya.. [ 42509], Beladhara [ 120985], Bommanahalli Colony [ 1370323], Bommanahalli JHC [ 174117], Bommanahalli. [ 174096], Channagiripalya [ 203664], Chikkagundgal [ 222131], Chikkathotlakere [ 222641], Chinivaranahalli [ 225314], Hanumanthagiri [ 397300], M Gollahalli [ 634479], Masanipalya [ 683251], Narsipura [ 763956], Sangenahally [ 1370199], Thirumalapalya [ 1051359]","Chikkathotlukere to SH33 via Bommanahalli, Beladhara, Ahobalagrahara and M.Gollahalli",,317.18,128.83,5.512,0.000,5.269,294.88,Maintenance,Regular PMGSY,"H.NARAYANAPPA [14 Aug 2020], H.NARAYANAPPA [14 Aug 2020]",25.93,Financial: 16-10-2024/ Physical: 10-07-2024,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,48,Tumkur ,DPIU Of Tumkur,Tumkur,KN25132,2019 - 2020,ROAD,MRL11-Machagondanahalli to Pandithanahalli Hand Post via Kesaramadu and K.Palasandra,Upgarde,"Gangasandra [ 343905], Honnehahalli.K.P [ 425446], K Palasandra [ 474806], Kesaramadu [ 534788], Kithaganahalli JHC [ 567186], Kithaganahalli [ 567185], Machangodanahalli [ 635279], Manangi [ 666961], Mudalakodipalya [ 719757], palasandrapalya [ 809462], Pandithanahalli hand post [ 817901]",Machagondanahalli to Pandithanahalli Hand Post via Kesaramadu and K.Palasandra,,230.05,93.48,3.970,0.000,3.970,207.91,Maintenance,Regular PMGSY,"H.NARAYANAPPA [14 Aug 2020], H.NARAYANAPPA [14 Aug 2020]",22.68,Financial: 16-10-2024/ Physical: 30-09-2021,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,49,Tumkur ,DPIU Of Tumkur,Tumkur,KN25133,2019 - 2020,ROAD,"MRL01-Kumkumanahalli to Bellavi via Heggere, Mudigere, Ballapura, Singrihalli",Upgarde,"Agalagunte palya [ 14441], Bellavi [ 123217], Chikkabellavi [ 222015], Haralakatte [ 398217], Heggere [ 419849], Janatha colony [ 452145], Kalasegowdanapalya [ 487612], Karekal [ 1370376], Kattigenhalli [ 526369], Kumkumanahalli [ 599067], Kumkumanahalli JHC [ 599068], Linganahally [ 627075], Singrihalli [ 996280]","Kumkumanahalli to Bellavi via Heggere, Mudigere, Ballapura, Singrihalli",,623.33,253.21,9.678,0.000,9.990,554.12,Maintenance,Regular PMGSY,N G RAMALINGE GOWDA [23 Sep 2020],53.30,Financial: 29-01-2022/ Physical: 10-07-2024,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,50,Tumkur ,DPIU Of Tumkur,Turuvekere,KN25120,2019 - 2020,ROAD,MRL19-Taluk border to NH150A via Anekere Thore mavinahalli and Bhuvanalli,Upgarde,"Basavanahalli [ 110792], Bestrapalya [ 1356135], Bhuvanahalli [ 1356178], Chowdenahalli [ 234457], Gangadareswarswamy Temple [ 342832], Gattinayakanapura [ 350261], Kaval [ 527702], Kolahhatta [ 527701], Kurubarapalya [ 605943], Lokammanahalli [ 630457], Male [ 659512], Mallaghatta [ 662487], Mallaghatta AK colony [ 662489], Manthrekenahalli [ 678135], N Ganganahalli [ 736196], N Mavinahalli [ 736318], N.Ganganahalli Gollarahatti [ 369376], Nayakanaghatta [ 773954], Tavarkere [ 1036186], Thormavinahalli [ 1053372], toremavinahalli Gollaraahatti [ 1356677], Vaddarahatti [ 1083049]",Taluk border to NH150A via Anekere Thore mavinahalli and Bhuvanalli,,225.17,92.59,3.720,0.000,3.720,197.72,Maintenance,Regular PMGSY,Bhoomara Builders [12 Aug 2020],21.42,Financial: 05-02-2025/ Physical: 29-02-2024,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,51,Tumkur ,DPIU Of Tumkur,Turuvekere,KN25121,2019 - 2020,ROAD,MRL17-VR 252 (Nagalapura road) to NH150 A via Beediganahalli,Upgarde,"Aralikere [ 43616], Aralikerepalya [ 43621], Bediganahalli [ 118035], Benkikere [ 125453], Bommenahalli [ 174299], Chikkonahalli [ 222750], Devanayakanahalli [ 263209], K Hosahalli [ 474517], Kallanakere [ 491137], Madanahalli [ 636751], Madihalli [ 1011025], mudigere [ 720491], Muthukdahalli [ 734797], Nagalapura [ 741651], Obbenagasandra [ 1099884], Palya [ 813251], Sangalapura [ 948773]",VR 252 (Nagalapura road) to NH150 A via Beediganahalli,,384.82,155.69,6.110,0.000,6.100,352.54,Maintenance,Regular PMGSY,Bhoomara Builders [12 Aug 2020],35.17,Financial: 05-02-2025/ Physical: 29-02-2024,Total,"19,041.82","7,778.24",300.526,152.540,294.636,"18,065.91","1,711.46"
