Textbox24,Textbox28
State: Karnataka     District : Chickballapur           Block : All Blocks    Year : All Years            Batch : All Batches            Collaboration : All Collaborations           Status : All Status         Loan Number: Not Available   Scheme : PMGSY 1   Sub Scheme : All,Note : All Costs are in Lakhs and All Lengths are in Kms.

Textbox1,Textbox8,Textbox3,Textbox5,Textbox7,Textbox11,Textbox18,Textbox26,Textbox9,Textbox23,Textbox47,Textbox53,Textbox56,Textbox59,Textbox63,Textbox66,Textbox27,Textbox2,MAST_DISTRICT_NAME,MAST_DISTRICT_NAME1,MAST_BLOCK_NAME,IMS_PACKAGE_ID1,IMS_YEAR,WORK_TYPE,ROAD_NAME,IMS_UPGRADE_CONNECT,HABS,CN_ROAD,CNHABS,SANC_AMT,STATE_SHARE,ROAD_LENGTH1,BRIDGE_LENGTH,LENGTH_COMPLETED1,IMS_PAYMENT_MADE1,PROPOSAL_STATUS1,MAST_FUNDING_AGENCY_NAME,CONT_NAME1,MAINT_AMT,COMPLETION_DATE,Textbox30,Textbox46,Textbox49,Textbox17,Textbox21,LENGTH_COMPLETED,Textbox55,Textbox68
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,51,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1902,2000 - 2001,ROAD,Gowribidanur  - Vidhuraswatha,Upgarde,"H Nagasandra [ 389961], Huduthi [ 427578], Kadirenahalli vidurashwatha [ 479633], Karekallahalli [ 512840], Melya [ 698034], Veerammanahalli [ 1091527], Viduraswatha [ 1096515]",Idagur Kariganahalli Chandanadur upto Taluk Border,"Jakkenahalli [ 444933]  { 924} , Kariganahalli [ 513726]  { 78} ",24.96,0.00,5.000,0.000,5.000,22.11,Completed,Regular PMGSY,B.Bhaskar Naidu [18 Aug 2001],0.00,Financial: 01-04-2005/ Physical: 30-09-2003,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,52,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1906,2001 - 2002,ROAD,"LM road to Dandiganahalli, ",Upgarde,"Dandaiganahalli [ 247423], P Nagenahalli [ 798169], Rayanakallu [ 918316]",LM Road Kambathanahalli Hosahalli to Minakanakurki road,"Kambathanahalli [ 496836]  { 180} , M Hosahalli [ 634511]  { 544} ",13.74,0.00,1.680,0.000,1.680,16.37,Completed,Regular PMGSY,N Ramachandra Reddy [10 Oct 2002],0.00,Financial: 01-04-2005/ Physical: 31-07-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,53,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1906,2001 - 2002,ROAD,D.Palya to Yerranagenahalli,Upgarde,Yerranagenahalli [ 1111251],"PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",20.97,0.00,2.800,0.000,2.800,20.42,Completed,Regular PMGSY,N Ramachandra Reddy [10 Oct 2002],0.00,Financial: 01-04-2005/ Physical: 31-07-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,54,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1909,2001 - 2002,ROAD,Bychapura PWD road to Virupasandra via Badimaralur,Upgarde,"Badimaralur [ 63546], Virupasandra [ 1098591]","PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",19.91,0.00,3.000,0.000,3.000,20.48,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,55,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1909,2001 - 2002,ROAD,Jagareddihalli to Konapura,Upgarde,Konapura [ 576523],"PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",20.32,0.00,3.000,0.000,3.000,21.61,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,56,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1909,2001 - 2002,ROAD,MT road to Pulaganahalli,Upgarde,Pulaganahalli [ 868581],"PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",7.29,0.00,1.000,0.000,1.000,8.16,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,57,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1910,2001 - 2002,ROAD,BH road Vihuraswatha to Huchadanahalli,Upgarde,"Gowdasandra [ 379182], Huchodanahalli [ 427397], Yerrahalli [ 1111144]","PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",20.84,0.00,3.200,0.000,3.200,22.26,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,58,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1910,2001 - 2002,ROAD,Byehapura to Devaganahalli,Upgarde,,"PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",9.96,0.00,1.000,0.000,1.000,10.28,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,59,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1914,2003 - 2004,ROAD,P G Road,Upgarde,,,,12.50,0.00,0.700,0.000,0.700,13.15,Completed,Regular PMGSY,JRameshbabu [09 Sep 2004],0.53,Financial: 20-04-2006/ Physical: 30-04-2006,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,60,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1914,2003 - 2004,ROAD,G N Road,Upgarde,Saganahalli [ 933217],Kabadur to D Palya via Siddenahalli,Siddenahalli [ 988617]  { 484} ,16.20,0.00,1.110,0.000,1.110,15.49,Completed,Regular PMGSY,JRameshbabu [09 Sep 2004],0.84,Financial: 20-04-2006/ Physical: 31-05-2006,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,61,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1914,2003 - 2004,ROAD,C M Road,Upgarde,Chigatagere [ 221191],Bisalahalli to CN Raod via Channabyranahalli Beeramangala,Beeramangalla [ 118851]  { 540} ,10.10,0.00,0.570,0.000,0.570,9.36,Completed,Regular PMGSY,JRameshbabu [09 Sep 2004],0.43,Financial: 06-02-2017/ Physical: 28-02-2006,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,62,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1914,2003 - 2004,ROAD,Doddamallekere,Upgarde,Doddamallekere [ 305539],,,12.10,0.00,0.750,0.000,0.750,12.66,Completed,Regular PMGSY,JRameshbabu [09 Sep 2004],0.57,Financial: 30-06-2007/ Physical: 28-02-2006,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,63,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1921,2005 - 2006,ROAD,T03 - Narasapura via thokalahally,Upgarde,"Bodabanadanahalli [ 171416], Hulikunte [ 428063], Kadaranahalli [ 478832], Narasapura [ 760253], Suryabayakanahalli [ 1021481], Thokalahalli [ 1052325], Vaddaramanegalu [ 1083075]",PG Road to Mudalodu Cirle via Nakkalahalli Peddnahalli,"Nakkalahalli [ 752641]  { 1232} , Peddenahalli [ 843974]  { 206} ",148.00,0.00,9.500,0.000,9.500,167.32,Completed,Regular PMGSY,Karnataka Land Army Corporation [21 Aug 2006],7.68,Financial: 27-03-2010/ Physical: 31-07-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,64,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1922,2005 - 2006,ROAD,Alkapura - Nagenahalli,Upgarde,"Dwagaranahalli [ 319964], Hanumenahalli [ 397583], Kodihalli [ 569184], Mavinayakanahalli [ 689291], Nagtenahalli [ 749033], Nandiganahalli [ 756822], Rayamakalahalli [ 918269]","PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",138.60,0.00,8.200,0.000,8.200,150.05,Completed,Regular PMGSY,Karnataka Land Army Corporation [21 Aug 2006],9.97,Financial: 13-01-2010/ Physical: 31-05-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,65,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1929,2006 - 2007,ROAD,Nagaragere - Bandarlahalli,Upgarde,"Bandaralahalli -chikkahosahlli [ 87822], Kamtarlahalli [ 498439], Mattavallahalli [ 687885], Nanjaigarlahalli [ 758498]","PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",121.00,0.00,7.300,0.000,7.300,176.07,Completed,Regular PMGSY,Byrappa [26 Mar 2007],9.03,Financial: 25-07-2008/ Physical: 31-07-2008,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,66,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1930A,2006 - 2007,ROAD,LM road - Poolamakalahalli,Upgarde,"Bachareddyhalli [ 59248], Gollachinnenahalli [ 368559], Gulaganjihalli [ 382660], Polamakalahali [ 860063], Vaddenahalli [ 1083146]",Narasapura to Polamakalahalli,"Bachareddyhalli [ 59248]  { 621} , Polamakalahali [ 860063]  { 171} ",61.25,0.00,4.370,0.000,4.370,84.63,Completed,Regular PMGSY,Balaraju B [01 Feb 2007],5.42,Financial: 07-08-2009/ Physical: 31-10-2008,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,67,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1930B,2006 - 2007,ROAD,T-15 - T-03 via Virupasandra,Upgarde,Lakshmipura [ 616313],"PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",48.10,0.00,2.760,0.000,2.760,65.65,Completed,Regular PMGSY,Balaraju B [27 Feb 2007],3.42,Financial: 20-04-2009/ Physical: 31-07-2008,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,68,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1928,2006 - 2007,ROAD,D.Palya - Yarranagenahalli,Upgarde,darinaikanapalya [ 251219],Approach road to Gollachimmenahalli,Gollachinnenahalli [ 368559]  { 208} ,17.00,0.00,0.960,0.000,0.960,24.32,Completed,Regular PMGSY,Balaraju B [22 May 2007],1.20,Financial: 29-11-2008/ Physical: 31-08-2008,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,69,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1933,2006 - 2007,ROAD,PG Road - Muddalodu,Upgarde,"Katanakallu [ 522159], Nakkalahalli [ 752641], Peddenahalli [ 843974]","PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",101.55,0.00,5.250,0.000,5.250,110.41,Completed,Regular PMGSY,B Shivappa [04 Jun 2007],7.85,Financial: 31-03-2010/ Physical: 31-07-2008,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,70,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1934,2006 - 2007,ROAD,PG Road - Andra Border via Nagaragere,Upgarde,"Kootappanahalli [ 579204], Mallenahalli [ 663482], Nagaragere [ 742422]",PG Road (Votada Hosahalli) to Andhra Border(Lepakshi-Hindupur) (via) Nagaragere,"Kerekelaginahalli [ 534090]  { 115} , Nagaragere [ 742422]  { 2997} ",177.95,0.00,9.810,0.000,9.810,181.56,Completed,Regular PMGSY,SanganGowda N patil [31 May 2007],14.67,Financial: 20-11-2009/ Physical: 30-06-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,71,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1935,2006 - 2007,ROAD,CM Road - Chegatagere,Upgarde,"cheegatagere [ 212567], K Kurubarahalli [ 474649]",Bisalahalli to CN Raod via Channabyranahalli Beeramangala,Beeramangalla [ 118851]  { 540} ,86.25,0.00,4.200,0.000,4.200,87.39,Completed,Regular PMGSY,"H.V. Chikkagarigareddy [07 Aug 2007], H.V. Chikkagarigareddy [06 Sep 2007]",6.28,Financial: 20-11-2009/ Physical: 31-05-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,72,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1936,2006 - 2007,ROAD,P.G.Road (T03) - Melya (T15),Upgarde,"Halevoor [ 393916], Jagareddyhalli [ 440063], Karevalaginhalli [ 513070], M Gollahalli [ 634481]",P.G Road to  Melya (via)  Vatada-Hosahalli,"Halevoor [ 393916]  { 511} , Musalmanarahalli [ 730641]  { 350} , Vatada  Hosahalli [ 1090103]  { 3174} ",173.65,0.00,7.510,0.000,7.510,184.77,Completed,Regular PMGSY,SanganGowda N patil [28 Nov 2007],11.23,Financial: 31-03-2010/ Physical: 30-11-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,73,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1959,2007 - 2008,ROAD,Puttapurahally - T-05,Upgarde,"Gotakanapura [ 376594], Puttapulahalli [ 882492]",CM Road to D Palya via Hosa Colony,"Gotakanapura [ 376594]  { 1779} , Puttapulahalli [ 882492]  { 1000} ",90.76,0.00,3.300,0.000,3.300,84.65,Completed,Regular PMGSY,SanganGowda N patil [17 Jun 2008],5.98,Financial: 15-06-2010/ Physical: 30-06-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,74,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1966,2008 - 2009,ROAD,Kurubarapalya - T-06,Upgarde,"Kurubarapalya [ 605945], Kurudi [ 606011]",CM Road to Kurudi,"K Kurubarahalli [ 474649]  { 1012} , Kadirenahalli vidurashwatha [ 479633]  { 249} , Kurudi [ 606011]  { 2922} ",180.00,0.00,6.150,0.000,6.150,208.21,Completed,Regular PMGSY,Balaraju B [09 Feb 2009],11.78,Financial: 06-10-2010/ Physical: 31-12-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,75,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1967,2008 - 2009,ROAD,M.Dimmagattanahalli - T-13,Upgarde,"Kankere [ 504648], M Dimmaghattahalli [ 634439]","PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",101.85,0.00,3.750,0.000,3.750,121.64,Completed,Regular PMGSY,Byrappa [21 Feb 2009],7.18,Financial: 03-05-2010/ Physical: 31-10-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,76,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1968,2008 - 2009,ROAD,Krishnarajapura - T02,Upgarde,"Bandemina Thanda [ 88197], Chikkamallenahalli [ 222329], Cholashettyhalli [ 231396], K Thanda [ 474964], Krishnarajapura [ 590486]","PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",231.50,0.00,8.250,0.000,8.250,284.29,Maintenance,Regular PMGSY,H  S  SOMESH [30 Jan 2009],15.80,Financial: 09-07-2010/ Physical: 31-10-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,77,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1969,2008 - 2009,ROAD,Jalahally - T06,Upgarde,"Jalahalli hampasandra [ 445181], Maralur [ 679270], Vyachakurlahalli [ 1100401]","PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",100.50,0.00,3.750,0.000,3.750,115.82,Completed,Regular PMGSY,G.Mallikarjuna [30 Jan 2009],7.18,Financial: 30-09-2010/ Physical: 31-12-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,78,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1970,2008 - 2009,ROAD,Anagattanahalli - T-04,Upgarde,"Angattahalli [ 38912], Chikkavaddenahalli [ 222652]","PG Road to Mudalodu Circle (via) Nakkalahalli, Peddenahalli","bandarlahalli -kamtarlahalli [ 87942]  { 242} , Kamtarlahalli [ 498439]  { 344} , Mattavallahalli [ 687885]  { 488} ",95.00,0.00,3.360,0.000,3.360,110.34,Completed,Regular PMGSY,H.V. Chikkagarigareddy [16 Jan 2009],1.91,Financial: 05-06-2010/ Physical: 31-10-2009,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,79,Chickballapur ,DPIU Of Chikkaballapur,Gowribidanur,KN1971,2008 - 2009,ROAD,Akkipikki colony - T02,Upgarde,"Gundenahalli [ 384998], Hosakote [ 426347], Hosur [ 426896], Yarapothonahalli [ 1109517]",CM Road to Gundenahalli,"Gundenahalli [ 384998]  { 120} , Hosakote [ 426347]  { 670} ",198.00,0.00,7.350,0.000,7.350,249.02,Completed,Regular PMGSY,Balaraju B [28 Feb 2009],14.08,Financial: 29-01-2011/ Physical: 30-04-2010,Total,"10,400.92",0.00,547.870,0.000,547.870,"12,090.31",668.70
